round,stadium,home_team,home_score,away_score,away_team
37.0,Olímpico,Grêmio,1.0,3.0,Internacional
37.0,Palestra Itália,Palmeiras,3.0,1.0,Athletico-PR
37.0,Municipal Juiz de Fora,Botafogo,1.0,1.0,Vitória
37.0,Morumbi,São Paulo,1.0,0.0,Santos
37.0,Anacleto Campanella,São Caetano,2.0,0.0,Fluminense
37.0,Maracanã,Vasco,1.0,0.0,Flamengo
37.0,Heriberto Hülse,Criciúma,2.0,1.0,Figueirense
37.0,Pinheirão (PR),Paraná,1.0,2.0,Corinthians
37.0,Brinco de Ouro,Guarani,0.0,0.0,Ponte Preta
38.0,Palestra Itália,Palmeiras,2.0,1.0,Botafogo
38.0,Mineirão,Cruzeiro,2.0,0.0,Grêmio
38.0,Serra Dourada,Goiás,2.0,0.0,Athletico-PR
38.0,Barradão,Vitória,2.0,1.0,Atlético-MG
38.0,Pinheirão (PR),Paraná,2.0,1.0,Figueirense
38.0,Moisés Lucarelli,Ponte Preta,3.0,0.0,Paysandu
38.0,Raulino de Oliveira,Fluminense,7.0,1.0,Juventude
38.0,Beira-Rio,Internacional,1.0,3.0,Guarani
38.0,Couto Pereira,Coritiba,0.0,1.0,Vasco
38.0,Maracanã,Flamengo,1.0,1.0,Santos
38.0,Heriberto Hülse,Criciúma,1.0,1.0,Corinthians
38.0,Morumbi,São Paulo,4.0,2.0,São Caetano
39.0,Teixeirão (SP),Santos,5.0,0.0,Fluminense
39.0,Brinco de Ouro,Guarani,1.0,1.0,Goiás
39.0,Mangueirão,Paysandu,0.0,0.0,Coritiba
39.0,Caio Martins,Botafogo,2.0,1.0,Cruzeiro
39.0,Alfredo Jaconi,Juventude,1.0,0.0,Flamengo
39.0,Bento Freitas,Grêmio,2.0,3.0,Palmeiras
39.0,Pacaembu,Corinthians,1.0,0.0,Vitória
39.0,Serra Dourada,Athletico-PR,2.0,1.0,Internacional
39.0,Morumbi,Atlético-MG,2.0,2.0,Criciúma
39.0,Orlando Scarpelli,Figueirense,1.0,0.0,São Paulo
39.0,São Januário,Vasco,2.0,2.0,Ponte Preta
39.0,Anacleto Campanella,São Caetano,2.0,1.0,Paraná
40.0,Palestra Itália,Palmeiras,1.0,0.0,Paysandu
40.0,Serra Dourada,Goiás,1.0,0.0,Atlético-MG
40.0,Pinheirão (PR),Paraná,1.0,0.0,Grêmio
40.0,Maracanã,Flamengo,1.0,0.0,Guarani
40.0,Couto Pereira,Coritiba,2.0,0.0,Figueirense
40.0,Mineirão,Cruzeiro,3.0,2.0,Vasco
40.0,Maracanã,Fluminense,1.0,2.0,Athletico-PR
40.0,Beira-Rio,Internacional,3.0,0.0,Corinthians
40.0,Heriberto Hülse,Criciúma,1.0,1.0,Santos
40.0,Barradão,Vitória,1.0,1.0,Juventude
40.0,Morumbi,São Paulo,5.0,2.0,Botafogo
40.0,Moisés Lucarelli,Ponte Preta,0.0,3.0,São Caetano
41.0,Anacleto Campanella,São Caetano,4.0,1.0,Cruzeiro
41.0,Caio Martins,Botafogo,4.0,1.0,Coritiba
41.0,Pacaembu,Corinthians,1.0,1.0,Fluminense
41.0,Bento Freitas,Grêmio,6.0,1.0,Ponte Preta
41.0,Ligga Arena,Athletico-PR,6.0,1.0,Criciúma
41.0,Prudentão,Santos,2.0,1.0,Goiás
41.0,Ipatingão,Atlético-MG,6.0,1.0,Flamengo
41.0,Brinco de Ouro,Guarani,0.0,0.0,Vitória
41.0,São Januário,Vasco,0.0,0.0,São Paulo
41.0,Mangueirão,Paysandu,1.0,1.0,Paraná
41.0,Colosso da Lagoa,Juventude,2.0,3.0,Internacional
41.0,Orlando Scarpelli,Figueirense,0.0,1.0,Palmeiras
42.0,Raulino de Oliveira,Fluminense,0.0,2.0,Figueirense
42.0,Pinheirão (PR),Paraná,1.0,0.0,Atlético-MG
42.0,Barradão,Vitória,2.0,0.0,Grêmio
42.0,Palestra Itália,Palmeiras,0.0,2.0,Guarani
42.0,Heriberto Hülse,Criciúma,1.0,0.0,Paysandu
42.0,Maracanã,Flamengo,0.0,0.0,Botafogo
42.0,Serra Dourada,Goiás,3.0,2.0,Vasco
42.0,Moisés Lucarelli,Ponte Preta,2.0,3.0,Athletico-PR
42.0,Mineirão,Cruzeiro,0.0,1.0,Corinthians
42.0,Couto Pereira,Coritiba,0.0,1.0,Santos
42.0,Beira-Rio,Internacional,1.0,0.0,São Caetano
42.0,Morumbi,São Paulo,4.0,0.0,Juventude
43.0,Santa Cruz,Figueirense,2.0,1.0,Atlético-MG
43.0,Caio Martins,Botafogo,1.0,0.0,Guarani
43.0,Pinheirão (PR),Paraná,2.0,1.0,Goiás
43.0,Mineirão,Cruzeiro,2.0,3.0,Fluminense
43.0,Morumbi,São Paulo,2.0,1.0,Internacional
43.0,Mangueirão,Paysandu,1.0,1.0,Santos
43.0,Anacleto Campanella,São Caetano,2.0,1.0,Corinthians
43.0,Moisés Lucarelli,Ponte Preta,1.0,0.0,Criciúma
43.0,Couto Pereira,Coritiba,5.0,1.0,Vitória
43.0,Palestra Itália,Palmeiras,1.0,2.0,Flamengo
43.0,Colosso da Lagoa,Grêmio,3.0,3.0,Athletico-PR
43.0,São Januário,Vasco,1.0,1.0,Juventude
44.0,Heriberto Hülse,Criciúma,1.0,2.0,Paraná
44.0,Raulino de Oliveira,Fluminense,1.0,0.0,Ponte Preta
44.0,Brinco de Ouro,Guarani,2.0,1.0,Figueirense
44.0,Ipatingão,Atlético-MG,0.0,0.0,Paysandu
44.0,Serra Dourada,Goiás,0.0,0.0,Palmeiras
44.0,Pacaembu,Corinthians,3.0,1.0,Vasco
44.0,Barradão,Vitória,1.0,4.0,São Paulo
44.0,Teixeirão (SP),Santos,5.0,1.0,Grêmio
44.0,Ligga Arena,Athletico-PR,5.0,2.0,São Caetano
44.0,Alfredo Jaconi,Juventude,1.0,0.0,Botafogo
44.0,Beira-Rio,Internacional,2.0,0.0,Cruzeiro
44.0,Maracanã,Flamengo,0.0,0.0,Coritiba
45.0,Colosso da Lagoa,Grêmio,0.0,1.0,Atlético-MG
45.0,Mangueirão,Paysandu,4.0,2.0,Guarani
45.0,Palestra Itália,Palmeiras,3.0,2.0,Criciúma
45.0,Pinheirão (PR),Paraná,0.0,1.0,Fluminense
45.0,Orlando Scarpelli,Figueirense,1.0,0.0,Juventude
45.0,São Januário,Vasco,1.0,0.0,Athletico-PR
45.0,Caio Martins,Botafogo,1.0,2.0,Corinthians
45.0,Anacleto Campanella,São Caetano,0.0,3.0,Santos
45.0,Morumbi,São Paulo,1.0,1.0,Flamengo
45.0,Couto Pereira,Coritiba,1.0,0.0,Goiás
45.0,Moisés Lucarelli,Ponte Preta,1.0,2.0,Internacional
45.0,Mineirão,Cruzeiro,4.0,0.0,Vitória
46.0,Heriberto Hülse,Criciúma,3.0,3.0,Coritiba
46.0,Beira-Rio,Internacional,2.0,1.0,Paraná
46.0,Raulino de Oliveira,Flamengo,6.0,2.0,Cruzeiro
46.0,Maracanã,Fluminense,1.0,1.0,Palmeiras
46.0,Barradão,Vitória,1.0,2.0,Ponte Preta
46.0,Serra Dourada,Goiás,2.0,0.0,São Paulo
46.0,Brinco de Ouro,Guarani,2.0,0.0,Grêmio
46.0,Mineirão,Atlético-MG,3.0,0.0,São Caetano
46.0,Teixeirão (SP),Santos,2.0,1.0,Vasco
46.0,Ligga Arena,Athletico-PR,1.0,1.0,Botafogo
46.0,Pacaembu,Corinthians,5.0,2.0,Figueirense
46.0,Alfredo Jaconi,Juventude,1.0,2.0,Paysandu
