round,stadium,home_team,home_score,away_score,away_team
23.0,Olímpico,Grêmio,1.0,0.0,São Paulo
23.0,Arena do Jacaré,Atlético-MG,2.0,0.0,Bahia
24.0,Serra Dourada,Atlético-GO,1.0,0.0,Atlético-MG
24.0,São Januário,Vasco,4.0,0.0,Grêmio
24.0,Morumbi,São Paulo,4.0,0.0,Ceará
24.0,Pituaçu,Bahia,3.0,0.0,Fluminense
24.0,Ligga Arena,Athletico-PR,0.0,0.0,Figueirense
24.0,Ressacada,Avaí,1.0,1.0,Palmeiras
24.0,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Flamengo
24.0,Pacaembu,Corinthians,1.0,3.0,Santos
24.0,Arena do Jacaré,Cruzeiro,0.0,0.0,América-MG
24.0,Beira-Rio,Internacional,1.0,1.0,Coritiba
25.0,Nilton Santos (Engenhão),Fluminense,3.0,1.0,Avaí
25.0,Couto Pereira,Coritiba,2.0,1.0,Cruzeiro
25.0,Parque do Sabiá,América-MG,1.0,2.0,Santos
25.0,Pituaçu,Bahia,1.0,0.0,Athletico-PR
25.0,Morumbi,São Paulo,0.0,0.0,Corinthians
25.0,Orlando Scarpelli,Figueirense,1.0,1.0,Internacional
25.0,Arena do Jacaré,Atlético-MG,1.0,1.0,Flamengo
25.0,Canindé,Palmeiras,1.0,0.0,Ceará
25.0,São Januário,Vasco,1.0,1.0,Atlético-GO
25.0,Olímpico,Grêmio,0.0,1.0,Botafogo
26.0,Ligga Arena,Athletico-PR,1.0,1.0,Fluminense
26.0,Vila Belmiro,Santos,2.0,3.0,Figueirense
26.0,Nilton Santos (Engenhão),Flamengo,2.0,1.0,América-MG
26.0,Pacaembu,Corinthians,1.0,0.0,Bahia
26.0,Nilton Santos (Engenhão),Botafogo,2.0,2.0,São Paulo
26.0,Beira-Rio,Internacional,2.0,1.0,Atlético-MG
26.0,Arena do Jacaré,Cruzeiro,0.0,3.0,Vasco
26.0,Ressacada,Avaí,1.0,2.0,Grêmio
26.0,Serra Dourada,Atlético-GO,1.0,1.0,Palmeiras
26.0,Presidente Vargas (CE),Ceará,3.0,2.0,Coritiba
27.0,Canindé,Palmeiras,1.0,1.0,América-MG
27.0,Raulino de Oliveira,Fluminense,3.0,2.0,Santos
27.0,Pituaçu,Bahia,3.0,2.0,Avaí
27.0,Morumbi,São Paulo,1.0,2.0,Flamengo
27.0,São Januário,Vasco,2.0,2.0,Corinthians
27.0,Arena do Jacaré,Atlético-MG,1.0,1.0,Ceará
27.0,Orlando Scarpelli,Figueirense,0.0,0.0,Coritiba
27.0,Ligga Arena,Athletico-PR,2.0,0.0,Internacional
27.0,Olímpico,Grêmio,2.0,0.0,Cruzeiro
27.0,Serra Dourada,Atlético-GO,2.0,0.0,Botafogo
28.0,Arena do Jacaré,Cruzeiro,3.0,3.0,São Paulo
28.0,São Januário,Botafogo,2.0,2.0,Bahia
28.0,Couto Pereira,Coritiba,2.0,0.0,Grêmio
28.0,Arena do Jacaré,América-MG,0.0,0.0,Atlético-MG
28.0,Vila Belmiro,Santos,1.0,0.0,Palmeiras
28.0,Nilton Santos (Engenhão),Flamengo,3.0,2.0,Fluminense
28.0,Beira-Rio,Internacional,3.0,0.0,Vasco
28.0,Pacaembu,Corinthians,3.0,0.0,Atlético-GO
28.0,Ressacada,Avaí,3.0,0.0,Athletico-PR
28.0,Presidente Vargas (CE),Ceará,1.0,1.0,Figueirense
29.0,Arena Barueri,São Paulo,0.0,0.0,Internacional
29.0,Olímpico,Grêmio,1.0,3.0,Figueirense
29.0,Ressacada,Avaí,2.0,2.0,Atlético-GO
29.0,Arena do Jacaré,América-MG,4.0,1.0,Ceará
29.0,Pacaembu,Corinthians,0.0,2.0,Botafogo
29.0,Nilton Santos (Engenhão),Flamengo,1.0,1.0,Palmeiras
29.0,Pituaçu,Bahia,0.0,0.0,Cruzeiro
29.0,Nilton Santos (Engenhão),Fluminense,3.0,1.0,Coritiba
29.0,Arena do Jacaré,Atlético-MG,2.0,1.0,Santos
29.0,Ligga Arena,Athletico-PR,2.0,2.0,Vasco
30.0,Orlando Scarpelli,Figueirense,2.0,1.0,América-MG
30.0,Presidente Vargas (CE),Ceará,0.0,1.0,Flamengo
30.0,Canindé,Palmeiras,1.0,2.0,Fluminense
30.0,Vila Belmiro,Santos,0.0,1.0,Grêmio
30.0,Nilton Santos (Engenhão),Botafogo,2.0,0.0,Athletico-PR
30.0,Beira-Rio,Internacional,4.0,2.0,Avaí
30.0,Arena do Jacaré,Cruzeiro,0.0,1.0,Corinthians
30.0,São Januário,Vasco,2.0,0.0,Atlético-MG
30.0,Couto Pereira,Coritiba,0.0,0.0,Bahia
30.0,Serra Dourada,Atlético-GO,3.0,0.0,São Paulo
31.0,Canindé,Palmeiras,1.0,2.0,Figueirense
31.0,Nilton Santos (Engenhão),Fluminense,0.0,2.0,Atlético-MG
31.0,Ressacada,Avaí,3.0,2.0,Botafogo
31.0,Arena do Jacaré,América-MG,2.0,2.0,Grêmio
31.0,Morumbi,São Paulo,0.0,0.0,Coritiba
31.0,Beira-Rio,Internacional,1.0,1.0,Corinthians
31.0,Ligga Arena,Athletico-PR,1.0,0.0,Ceará
31.0,Pituaçu,Bahia,0.0,2.0,Vasco
31.0,Nilton Santos (Engenhão),Flamengo,1.0,1.0,Santos
31.0,Arena do Jacaré,Cruzeiro,3.0,2.0,Atlético-GO
32.0,Pacaembu,Santos,4.0,1.0,Athletico-PR
32.0,Nilton Santos (Engenhão),Botafogo,1.0,0.0,Cruzeiro
32.0,Presidente Vargas (CE),Ceará,1.0,2.0,Fluminense
32.0,Pacaembu,Corinthians,2.0,1.0,Avaí
32.0,São Januário,Vasco,0.0,0.0,São Paulo
32.0,Olímpico,Grêmio,4.0,2.0,Flamengo
32.0,Orlando Scarpelli,Figueirense,2.0,1.0,Bahia
32.0,Arena do Jacaré,Atlético-MG,2.0,1.0,Palmeiras
32.0,Couto Pereira,Coritiba,3.0,1.0,América-MG
32.0,Serra Dourada,Atlético-GO,0.0,1.0,Internacional
33.0,Nilton Santos (Engenhão),Botafogo,0.0,1.0,Figueirense
33.0,Arena do Jacaré,Atlético-MG,2.0,0.0,Grêmio
33.0,Pituaçu,Bahia,4.0,3.0,São Paulo
33.0,Vila Belmiro,Santos,2.0,0.0,Vasco
33.0,Nilton Santos (Engenhão),Flamengo,5.0,1.0,Cruzeiro
33.0,Ressacada,Avaí,1.0,2.0,Ceará
33.0,Parque do Sabiá,América-MG,2.0,1.0,Corinthians
33.0,Arena Barueri,Palmeiras,0.0,2.0,Coritiba
33.0,Beira-Rio,Internacional,1.0,2.0,Fluminense
33.0,Ligga Arena,Athletico-PR,2.0,1.0,Atlético-GO
34.0,Morumbi,São Paulo,2.0,0.0,Avaí
34.0,Nilton Santos (Engenhão),Fluminense,1.0,2.0,América-MG
34.0,Orlando Scarpelli,Figueirense,2.0,1.0,Atlético-MG
34.0,Pacaembu,Corinthians,2.0,1.0,Athletico-PR
34.0,Presidente Vargas (CE),Ceará,2.0,3.0,Santos
34.0,Couto Pereira,Coritiba,2.0,0.0,Flamengo
34.0,Olímpico,Grêmio,2.0,2.0,Palmeiras
34.0,Nilton Santos (Engenhão),Vasco,2.0,0.0,Botafogo
34.0,Arena do Jacaré,Cruzeiro,1.0,0.0,Internacional
34.0,Serra Dourada,Atlético-GO,0.0,1.0,Bahia
35.0,Nilton Santos (Engenhão),Fluminense,5.0,4.0,Grêmio
35.0,Beira-Rio,Internacional,1.0,0.0,Bahia
35.0,Ligga Arena,Athletico-PR,1.0,0.0,São Paulo
35.0,Arena do Jacaré,América-MG,2.0,1.0,Botafogo
35.0,Pacaembu,Palmeiras,1.0,1.0,Vasco
35.0,Ressacada,Avaí,0.0,0.0,Cruzeiro
35.0,Presidente Vargas (CE),Ceará,0.0,1.0,Corinthians
35.0,Pacaembu,Santos,1.0,1.0,Atlético-GO
35.0,Nilton Santos (Engenhão),Flamengo,0.0,0.0,Figueirense
35.0,Arena do Jacaré,Atlético-MG,2.0,1.0,Coritiba
36.0,Morumbi,São Paulo,3.0,1.0,América-MG
36.0,São Januário,Vasco,2.0,0.0,Avaí
36.0,Olímpico,Grêmio,1.0,3.0,Ceará
36.0,Pacaembu,Corinthians,2.0,1.0,Atlético-MG
36.0,Nilton Santos (Engenhão),Botafogo,1.0,2.0,Internacional
36.0,Arena do Jacaré,Cruzeiro,1.0,1.0,Athletico-PR
36.0,Serra Dourada,Atlético-GO,0.0,0.0,Flamengo
36.0,Orlando Scarpelli,Figueirense,0.0,4.0,Fluminense
36.0,Couto Pereira,Coritiba,1.0,0.0,Santos
36.0,Pituaçu,Bahia,0.0,2.0,Palmeiras
37.0,Pacaembu,Palmeiras,1.0,0.0,São Paulo
37.0,Vila Belmiro,Santos,1.0,1.0,Bahia
37.0,Moacyrzão,Flamengo,1.0,0.0,Internacional
37.0,Nilton Santos (Engenhão),Fluminense,1.0,2.0,Vasco
37.0,Olímpico,Grêmio,2.0,2.0,Atlético-GO
37.0,Arena do Jacaré,Atlético-MG,4.0,0.0,Botafogo
37.0,Orlando Scarpelli,Figueirense,0.0,1.0,Corinthians
37.0,Couto Pereira,Coritiba,1.0,0.0,Avaí
37.0,Parque do Sabiá,América-MG,2.0,1.0,Athletico-PR
